Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y,Computed instantaneous sediment corrected backscatter (dB)
08/14/2018 23:00,474,0,0,0,470,0
08/14/2018 22:00,132,0,0,0,130,0
08/14/2018 21:00,34,0,0,0,34,0
08/14/2018 20:00,1550,0,0,0,1600,0
08/14/2018 19:00,670,0,0,0,670,0
08/14/2018 18:00,768,0,0,0,770,0
08/14/2018 17:00,327,0,0,0,330,0
08/14/2018 16:00,376,0,0,0,380,0
08/14/2018 15:00,425,0,0,0,430,0
08/14/2018 14:00,572,0,0,0,570,0
08/14/2018 13:00,964,0,0,0,960,0
08/14/2018 12:00,475,0,0,0,480,0
08/14/2018 11:00,523,0,0,0,520,0
08/14/2018 10:00,83,0,0,0,83,0
08/14/2018 09:00,34,0,0,0,34,0
08/14/2018 08:00,181,0,0,0,180,0
08/14/2018 07:00,132,0,0,0,130,0
08/14/2018 06:00,181,0,0,0,180,0
08/14/2018 05:00,181,0,0,0,180,0
08/14/2018 04:00,132,0,0,0,130,0
08/14/2018 03:00,181,0,0,0,180,0
08/14/2018 02:00,230,0,0,0,230,0
08/14/2018 01:00,280,0,0,0,280,0
08/14/2018 00:00,427,0,0,0,430,0
08/13/2018 23:00,132,0,0,0,130,0
08/13/2018 22:00,-113,0,0,0,-110,0
08/13/2018 21:00,83,0,0,0,83,0
08/13/2018 20:00,132,0,0,0,130,0
08/13/2018 19:00,329,0,0,0,330,0
08/13/2018 18:00,279,0,0,0,280,0
08/13/2018 17:00,574,0,0,0,570,0
08/13/2018 16:00,279,0,0,0,280,0
08/13/2018 15:00,426,0,0,0,430,0
08/13/2018 14:00,181,0,0,0,180,0
08/13/2018 13:00,230,0,0,0,230,0
08/13/2018 12:00,425,0,0,0,430,0
08/13/2018 11:00,329,0,0,0,330,0
08/13/2018 10:00,34,0,0,0,34,0
08/13/2018 09:00,34,0,0,0,34,0
08/13/2018 08:00,83,0,0,0,83,0
08/13/2018 07:00,230,0,0,0,230,0
08/13/2018 06:00,230,0,0,0,230,0
08/13/2018 05:00,132,0,0,0,130,0
08/13/2018 04:00,34,0,0,0,34,0
08/13/2018 03:00,34,0,0,0,34,0
08/13/2018 02:00,231,0,0,0,230,0
08/13/2018 01:00,132,0,0,0,130,0
08/13/2018 00:00,34,0,0,0,34,0
08/12/2018 23:00,83,0,0,0,83,0
08/12/2018 22:00,-15,0,0,0,-15,0
08/12/2018 21:00,83,0,0,0,83,0
08/12/2018 20:00,34,0,0,0,34,0
08/12/2018 19:00,132,0,0,0,130,0
08/12/2018 18:00,-15,0,0,0,-15,0
08/12/2018 17:00,574,0,0,0,570,0
08/12/2018 16:00,-15,0,0,0,-15,0
08/12/2018 15:00,-64,0,0,0,-64,0
08/12/2018 14:00,-211,0,0,0,-210,0
08/12/2018 13:00,-309,0,0,0,-310,0
08/12/2018 12:00,-161,0,0,0,-160,0
08/12/2018 11:00,-261,0,0,0,-260,0
08/12/2018 10:00,-15,0,0,0,-15,0
08/12/2018 09:00,83,0,0,0,83,0
08/12/2018 08:00,34,0,0,0,34,0
08/12/2018 07:00,34,0,0,0,34,0
08/12/2018 06:00,132,0,0,0,130,0
08/12/2018 05:00,231,0,0,0,230,0
08/12/2018 04:00,34,0,0,0,34,0
08/12/2018 03:00,132,0,0,0,130,0
08/12/2018 02:00,132,0,0,0,130,0
08/12/2018 01:00,132,0,0,0,130,0
08/12/2018 00:00,182,0,0,0,180,0
08/11/2018 23:00,231,0,0,0,230,0
08/11/2018 22:00,182,0,0,0,180,0
08/11/2018 21:00,181,0,0,0,180,0
08/11/2018 20:00,83,0,0,0,83,0
08/11/2018 19:00,-64,0,0,0,-64,0
08/11/2018 18:00,-212,0,0,0,-210,0
08/11/2018 17:00,34,0,0,0,34,0
08/11/2018 16:00,34,0,0,0,34,0
08/11/2018 15:00,-212,0,0,0,-210,0
08/11/2018 14:00,-113,0,0,0,-110,0
08/11/2018 13:00,-163,0,0,0,-160,0
08/11/2018 12:00,34,0,0,0,34,0
08/11/2018 11:00,-113,0,0,0,-110,0
08/11/2018 10:00,-113,0,0,0,-110,0
08/11/2018 09:00,-162,0,0,0,-160,0
08/11/2018 08:00,83,0,0,0,83,0
08/11/2018 07:00,-64,0,0,0,-64,0
08/11/2018 06:00,34,0,0,0,34,0
08/11/2018 05:00,34,0,0,0,34,0
08/11/2018 04:00,83,0,0,0,83,0
08/11/2018 03:00,181,0,0,0,180,0
08/11/2018 02:00,-113,0,0,0,-110,0
08/11/2018 01:00,83,0,0,0,83,0
08/11/2018 00:00,83,0,0,0,83,0
08/10/2018 23:00,83,0,0,0,83,0
08/10/2018 22:00,-15,0,0,0,-15,0
08/10/2018 21:00,34,0,0,0,34,0
08/10/2018 20:00,83,0,0,0,83,0
08/10/2018 19:00,-15,0,0,0,-15,0
08/10/2018 18:00,181,0,0,0,180,0
08/10/2018 17:00,523,0,0,0,520,0
08/10/2018 16:00,327,0,0,0,330,0
08/10/2018 15:00,-113,0,0,0,-110,0
08/10/2018 14:00,-211,0,0,0,-210,0
08/10/2018 13:00,-162,0,0,0,-160,0
08/10/2018 12:00,-113,0,0,0,-110,0
08/10/2018 11:00,1010,0,0,0,1000,0
08/10/2018 10:00,83,0,0,0,83,0
08/10/2018 09:00,-308,0,0,0,-310,0
08/10/2018 08:00,-210,0,0,0,-210,0
08/10/2018 07:00,34,0,0,0,34,0
08/10/2018 06:00,-113,0,0,0,-110,0
08/10/2018 05:00,131,0,0,0,130,0
08/10/2018 04:00,83,0,0,0,83,0
08/10/2018 03:00,180,0,0,0,180,0
08/10/2018 02:00,278,0,0,0,280,0
08/10/2018 01:00,131,0,0,0,130,0
08/10/2018 00:00,180,0,0,0,180,0
08/09/2018 23:00,83,0,0,0,83,0
08/09/2018 22:00,34,0,0,0,34,0
08/09/2018 21:00,34,0,0,0,34,0
08/09/2018 20:00,34,0,0,0,34,0
08/09/2018 19:00,375,0,0,0,380,0
08/09/2018 18:00,229,0,0,0,230,0
08/09/2018 17:00,229,0,0,0,230,0
08/09/2018 16:00,34,0,0,0,34,0
08/09/2018 15:00,-64,0,0,0,-64,0
08/09/2018 14:00,-258,0,0,0,-260,0
08/09/2018 13:00,-307,0,0,0,-310,0
08/09/2018 12:00,-258,0,0,0,-260,0
08/09/2018 11:00,-307,0,0,0,-310,0
08/09/2018 10:00,-355,0,0,0,-360,0
08/09/2018 09:00,-161,0,0,0,-160,0
08/09/2018 08:00,-112,0,0,0,-110,0
08/09/2018 07:00,-112,0,0,0,-110,0
08/09/2018 06:00,-15,0,0,0,-15,0
08/09/2018 05:00,-64,0,0,0,-64,0
08/09/2018 04:00,82,0,0,0,82,0
08/09/2018 03:00,-64,0,0,0,-64,0
08/09/2018 02:00,-64,0,0,0,-64,0
08/09/2018 01:00,131,0,0,0,130,0
08/09/2018 00:00,325,0,0,0,330,0
08/08/2018 23:00,131,0,0,0,130,0
08/08/2018 22:00,373,0,0,0,370,0
08/08/2018 21:00,374,0,0,0,370,0
08/08/2018 20:00,1000,0,0,0,1000,0
08/08/2018 19:00,131,0,0,0,130,0
08/08/2018 18:00,131,0,0,0,130,0
08/08/2018 17:00,-306,0,0,0,-310,0
08/08/2018 16:00,-209,0,0,0,-210,0
08/08/2018 15:00,-112,0,0,0,-110,0
08/08/2018 14:00,-161,0,0,0,-160,0
08/08/2018 13:00,-306,0,0,0,-310,0
08/08/2018 12:00,-161,0,0,0,-160,0
08/08/2018 11:00,-258,0,0,0,-260,0
08/08/2018 10:00,-161,0,0,0,-160,0
08/08/2018 09:00,-112,0,0,0,-110,0
08/08/2018 08:00,-15,0,0,0,-15,0
08/08/2018 07:00,34,0,0,0,34,0
08/08/2018 06:00,-15,0,0,0,-15,0
08/08/2018 05:00,-15,0,0,0,-15,0
08/08/2018 04:00,34,0,0,0,34,0
08/08/2018 03:00,130,0,0,0,130,0
08/08/2018 02:00,-15,0,0,0,-15,0
08/08/2018 01:00,34,0,0,0,34,0
08/08/2018 00:00,34,0,0,0,34,0
08/07/2018 23:00,-15,0,0,0,-15,0
08/07/2018 22:00,130,0,0,0,130,0
08/07/2018 21:00,179,0,0,0,180,0
08/07/2018 20:00,324,0,0,0,320,0
08/07/2018 19:00,34,0,0,0,34,0
08/07/2018 18:00,227,0,0,0,230,0
08/07/2018 17:00,276,0,0,0,280,0
08/07/2018 16:00,34,0,0,0,34,0
08/07/2018 15:00,82,0,0,0,82,0
08/07/2018 14:00,-257,0,0,0,-260,0
08/07/2018 13:00,-257,0,0,0,-260,0
08/07/2018 12:00,-354,0,0,0,-350,0
08/07/2018 11:00,-402,0,0,0,-400,0
08/07/2018 10:00,-499,0,0,0,-500,0
08/07/2018 09:00,-595,0,0,0,-600,0
08/07/2018 08:00,-353,0,0,0,-350,0
08/07/2018 07:00,-498,0,0,0,-500,0
08/07/2018 06:00,-353,0,0,0,-350,0
08/07/2018 05:00,82,0,0,0,82,0
08/07/2018 04:00,-160,0,0,0,-160,0
08/07/2018 03:00,-208,0,0,0,-210,0
08/07/2018 02:00,-159,0,0,0,-160,0
08/07/2018 01:00,130,0,0,0,130,0
08/07/2018 00:00,274,0,0,0,270,0
08/06/2018 23:00,130,0,0,0,130,0
08/06/2018 22:00,323,0,0,0,320,0
08/06/2018 21:00,226,0,0,0,230,0
08/06/2018 20:00,33,0,0,0,33,0
08/06/2018 19:00,33,0,0,0,33,0
08/06/2018 18:00,-159,0,0,0,-160,0
08/06/2018 17:00,-207,0,0,0,-210,0
08/06/2018 16:00,-111,0,0,0,-110,0
08/06/2018 15:00,-159,0,0,0,-160,0
08/06/2018 14:00,-255,0,0,0,-260,0
08/06/2018 13:00,-399,0,0,0,-400,0
08/06/2018 12:00,-496,0,0,0,-500,0
08/06/2018 11:00,-255,0,0,0,-260,0
08/06/2018 10:00,-207,0,0,0,-210,0
08/06/2018 09:00,-303,0,0,0,-300,0
08/06/2018 08:00,-351,0,0,0,-350,0
08/06/2018 07:00,-206,0,0,0,-210,0
08/06/2018 06:00,-63,0,0,0,-63,0
08/06/2018 05:00,-15,0,0,0,-15,0
08/06/2018 04:00,33,0,0,0,33,0
08/06/2018 03:00,129,0,0,0,130,0
08/06/2018 02:00,224,0,0,0,220,0
08/06/2018 01:00,320,0,0,0,320,0
08/06/2018 00:00,415,0,0,0,420,0
08/05/2018 23:00,559,0,0,0,560,0
08/05/2018 22:00,368,0,0,0,370,0
08/05/2018 21:00,560,0,0,0,560,0
08/05/2018 20:00,369,0,0,0,370,0
08/05/2018 19:00,321,0,0,0,320,0
08/05/2018 18:00,321,0,0,0,320,0
08/05/2018 17:00,850,0,0,0,850,0
08/05/2018 16:00,177,0,0,0,180,0
08/05/2018 15:00,417,0,0,0,420,0
08/05/2018 14:00,369,0,0,0,370,0
08/05/2018 13:00,369,0,0,0,370,0
08/05/2018 12:00,321,0,0,0,320,0
08/05/2018 11:00,81,0,0,0,81,0
08/05/2018 10:00,177,0,0,0,180,0
08/05/2018 09:00,177,0,0,0,180,0
08/05/2018 08:00,177,0,0,0,180,0
08/05/2018 07:00,273,0,0,0,270,0
08/05/2018 06:00,33,0,0,0,33,0
08/05/2018 05:00,-159,0,0,0,-160,0
08/05/2018 04:00,-110,0,0,0,-110,0
08/05/2018 03:00,-15,0,0,0,-15,0
08/05/2018 02:00,81,0,0,0,81,0
08/05/2018 01:00,224,0,0,0,220,0
08/05/2018 00:00,320,0,0,0,320,0
08/04/2018 23:00,320,0,0,0,320,0
08/04/2018 22:00,416,0,0,0,420,0
08/04/2018 21:00,129,0,0,0,130,0
08/04/2018 20:00,320,0,0,0,320,0
08/04/2018 19:00,33,0,0,0,33,0
08/04/2018 18:00,319,0,0,0,320,0
08/04/2018 17:00,319,0,0,0,320,0
08/04/2018 16:00,-205,0,0,0,-210,0
08/04/2018 15:00,-62,0,0,0,-62,0
08/04/2018 14:00,81,0,0,0,81,0
08/04/2018 13:00,128,0,0,0,130,0
08/04/2018 12:00,367,0,0,0,370,0
08/04/2018 11:00,224,0,0,0,220,0
08/04/2018 10:00,367,0,0,0,370,0
08/04/2018 09:00,320,0,0,0,320,0
08/04/2018 08:00,81,0,0,0,81,0
08/04/2018 07:00,129,0,0,0,130,0
08/04/2018 06:00,81,0,0,0,81,0
08/04/2018 05:00,-158,0,0,0,-160,0
08/04/2018 04:00,33,0,0,0,33,0
08/04/2018 03:00,-15,0,0,0,-15,0
08/04/2018 02:00,-63,0,0,0,-63,0
08/04/2018 01:00,-110,0,0,0,-110,0
08/04/2018 00:00,33,0,0,0,33,0
08/03/2018 23:00,223,0,0,0,220,0
08/03/2018 22:00,319,0,0,0,320,0
08/03/2018 21:00,176,0,0,0,180,0
08/03/2018 20:00,128,0,0,0,130,0
08/03/2018 19:00,175,0,0,0,180,0
08/03/2018 18:00,554,0,0,0,550,0
08/03/2018 17:00,223,0,0,0,220,0
08/03/2018 16:00,554,0,0,0,550,0
08/03/2018 15:00,837,0,0,0,840,0
08/03/2018 14:00,838,0,0,0,840,0
08/03/2018 13:00,885,0,0,0,890,0
08/03/2018 12:00,742,0,0,0,740,0
08/03/2018 11:00,1260,0,0,0,1300,0
08/03/2018 10:00,930,0,0,0,930,0
08/03/2018 09:00,930,0,0,0,930,0
08/03/2018 08:00,975,0,0,0,980,0
08/03/2018 07:00,1260,0,0,0,1300,0
08/03/2018 06:00,1220,0,0,0,1200,0
08/03/2018 05:00,1030,0,0,0,1000,0
08/03/2018 04:00,1170,0,0,0,1200,0
08/03/2018 03:00,888,0,0,0,890,0
08/03/2018 02:00,888,0,0,0,890,0
08/03/2018 01:00,936,0,0,0,940,0
08/03/2018 00:00,793,0,0,0,790,0
08/02/2018 23:00,983,0,0,0,980,0
08/02/2018 22:00,936,0,0,0,940,0
08/02/2018 21:00,1410,0,0,0,1400,0
08/02/2018 20:00,1370,0,0,0,1400,0
08/02/2018 19:00,1420,0,0,0,1400,0
08/02/2018 18:00,1180,0,0,0,1200,0
08/02/2018 17:00,1420,0,0,0,1400,0
08/02/2018 16:00,614,0,0,0,610,0
08/02/2018 15:00,856,0,0,0,860,0
08/02/2018 14:00,1000,0,0,0,1000,0
08/02/2018 13:00,1240,0,0,0,1200,0
08/02/2018 12:00,663,0,0,0,660,0
08/02/2018 11:00,1290,0,0,0,1300,0
08/02/2018 10:00,1240,0,0,0,1200,0
08/02/2018 09:00,326,0,0,0,330,0
08/02/2018 08:00,325,0,0,0,330,0
08/02/2018 07:00,228,0,0,0,230,0
08/02/2018 06:00,179,0,0,0,180,0
08/02/2018 05:00,179,0,0,0,180,0
08/02/2018 04:00,82,0,0,0,82,0
08/02/2018 03:00,131,0,0,0,130,0
08/02/2018 02:00,130,0,0,0,130,0
08/02/2018 01:00,275,0,0,0,280,0
08/02/2018 00:00,178,0,0,0,180,0
08/01/2018 23:00,323,0,0,0,320,0
08/01/2018 22:00,419,0,0,0,420,0
08/01/2018 21:00,612,0,0,0,610,0
08/01/2018 20:00,-63,0,0,0,-63,0
08/01/2018 19:00,82,0,0,0,82,0
08/01/2018 18:00,275,0,0,0,280,0
08/01/2018 17:00,33,0,0,0,33,0
08/01/2018 16:00,-15,0,0,0,-15,0
08/01/2018 15:00,82,0,0,0,82,0
08/01/2018 14:00,129,0,0,0,130,0
08/01/2018 13:00,-15,0,0,0,-15,0
08/01/2018 12:00,708,0,0,0,710,0
08/01/2018 11:00,33,0,0,0,33,0
08/01/2018 10:00,130,0,0,0,130,0
08/01/2018 09:00,33,0,0,0,33,0
08/01/2018 08:00,-160,0,0,0,-160,0
08/01/2018 07:00,-111,0,0,0,-110,0
08/01/2018 06:00,-304,0,0,0,-300,0
08/01/2018 05:00,-208,0,0,0,-210,0
08/01/2018 04:00,-208,0,0,0,-210,0
08/01/2018 03:00,-207,0,0,0,-210,0
08/01/2018 02:00,-207,0,0,0,-210,0
08/01/2018 01:00,-159,0,0,0,-160,0
08/01/2018 00:00,-255,0,0,0,-260,0
07/31/2018 23:00,-159,0,0,0,-160,0
07/31/2018 22:00,-207,0,0,0,-210,0
07/31/2018 21:00,-303,0,0,0,-300,0
07/31/2018 20:00,-303,0,0,0,-300,0
07/31/2018 19:00,-351,0,0,0,-350,0
07/31/2018 18:00,-303,0,0,0,-300,0
07/31/2018 17:00,-207,0,0,0,-210,0
07/31/2018 16:00,-303,0,0,0,-300,0
07/31/2018 15:00,-254,0,0,0,-250,0
07/31/2018 14:00,-302,0,0,0,-300,0
07/31/2018 13:00,-302,0,0,0,-300,0
07/31/2018 12:00,-302,0,0,0,-300,0
07/31/2018 11:00,-302,0,0,0,-300,0
07/31/2018 10:00,-302,0,0,0,-300,0
07/31/2018 09:00,-206,0,0,0,-210,0
07/31/2018 08:00,-302,0,0,0,-300,0
07/31/2018 07:00,-350,0,0,0,-350,0
07/31/2018 06:00,-495,0,0,0,-500,0
07/31/2018 05:00,321,0,0,0,320,0
07/31/2018 04:00,-301,0,0,0,-300,0
07/31/2018 03:00,-301,0,0,0,-300,0
07/31/2018 02:00,-253,0,0,0,-250,0
07/31/2018 01:00,-301,0,0,0,-300,0
07/31/2018 00:00,-349,0,0,0,-350,0
07/30/2018 23:00,-635,0,0,0,-640,0
07/30/2018 22:00,-492,0,0,0,-490,0
07/30/2018 21:00,-253,0,0,0,-250,0
07/30/2018 20:00,-348,0,0,0,-350,0
07/30/2018 19:00,-301,0,0,0,-300,0
07/30/2018 18:00,-110,0,0,0,-110,0
07/30/2018 17:00,-205,0,0,0,-210,0
07/30/2018 16:00,-158,0,0,0,-160,0
07/30/2018 15:00,-158,0,0,0,-160,0
07/30/2018 14:00,-158,0,0,0,-160,0
07/30/2018 13:00,-62,0,0,0,-62,0
07/30/2018 12:00,-158,0,0,0,-160,0
07/30/2018 11:00,-300,0,0,0,-300,0
07/30/2018 10:00,-62,0,0,0,-62,0
07/30/2018 09:00,-15,0,0,0,-15,0
07/30/2018 08:00,-62,0,0,0,-62,0
07/30/2018 07:00,81,0,0,0,81,0
07/30/2018 06:00,128,0,0,0,130,0
07/30/2018 05:00,223,0,0,0,220,0
07/30/2018 04:00,176,0,0,0,180,0
07/30/2018 03:00,-110,0,0,0,-110,0
07/30/2018 02:00,-15,0,0,0,-15,0
07/30/2018 01:00,33,0,0,0,33,0
07/30/2018 00:00,-348,0,0,0,-350,0
07/29/2018 23:00,-348,0,0,0,-350,0
07/29/2018 22:00,-634,0,0,0,-630,0
07/29/2018 21:00,-634,0,0,0,-630,0
07/29/2018 20:00,-634,0,0,0,-630,0
07/29/2018 19:00,-538,0,0,0,-540,0
07/29/2018 18:00,-348,0,0,0,-350,0
07/29/2018 17:00,33,0,0,0,33,0
07/29/2018 16:00,33,0,0,0,33,0
07/29/2018 15:00,-62,0,0,0,-62,0
07/29/2018 14:00,-15,0,0,0,-15,0
07/29/2018 13:00,176,0,0,0,180,0
07/29/2018 12:00,-205,0,0,0,-210,0
07/29/2018 11:00,33,0,0,0,33,0
07/29/2018 10:00,-158,0,0,0,-160,0
07/29/2018 09:00,-158,0,0,0,-160,0
07/29/2018 08:00,-635,0,0,0,-640,0
07/29/2018 07:00,-158,0,0,0,-160,0
07/29/2018 06:00,-62,0,0,0,-62,0
07/29/2018 05:00,-397,0,0,0,-400,0
07/29/2018 04:00,-110,0,0,0,-110,0
07/29/2018 03:00,-635,0,0,0,-640,0
07/29/2018 02:00,-301,0,0,0,-300,0
07/29/2018 01:00,-587,0,0,0,-590,0
07/29/2018 00:00,-110,0,0,0,-110,0
07/28/2018 23:00,-826,0,0,0,-830,0
07/28/2018 22:00,-63,0,0,0,-63,0
07/28/2018 21:00,-445,0,0,0,-450,0
07/28/2018 20:00,-62,0,0,0,-62,0
07/28/2018 19:00,-301,0,0,0,-300,0
07/28/2018 18:00,-110,0,0,0,-110,0
07/28/2018 17:00,-445,0,0,0,-450,0
07/28/2018 16:00,-62,0,0,0,-62,0
07/28/2018 15:00,33,0,0,0,33,0
07/28/2018 14:00,-15,0,0,0,-15,0
07/28/2018 13:00,-206,0,0,0,-210,0
07/28/2018 12:00,-158,0,0,0,-160,0
07/28/2018 11:00,-158,0,0,0,-160,0
07/28/2018 10:00,-15,0,0,0,-15,0
07/28/2018 09:00,-206,0,0,0,-210,0
07/28/2018 08:00,-253,0,0,0,-250,0
07/28/2018 07:00,-206,0,0,0,-210,0
07/28/2018 06:00,129,0,0,0,130,0
07/28/2018 05:00,177,0,0,0,180,0
07/28/2018 04:00,81,0,0,0,81,0
07/28/2018 03:00,321,0,0,0,320,0
07/28/2018 02:00,321,0,0,0,320,0
07/28/2018 01:00,129,0,0,0,130,0
07/28/2018 00:00,-15,0,0,0,-15,0
07/27/2018 23:00,-685,0,0,0,-690,0
07/27/2018 22:00,-206,0,0,0,-210,0
07/27/2018 21:00,-15,0,0,0,-15,0
07/27/2018 20:00,-111,0,0,0,-110,0
07/27/2018 19:00,-206,0,0,0,-210,0
07/27/2018 18:00,33,0,0,0,33,0
07/27/2018 17:00,-159,0,0,0,-160,0
07/27/2018 16:00,-159,0,0,0,-160,0
07/27/2018 15:00,-63,0,0,0,-63,0
07/27/2018 14:00,33,0,0,0,33,0
07/27/2018 13:00,465,0,0,0,470,0
07/27/2018 12:00,33,0,0,0,33,0
07/27/2018 11:00,321,0,0,0,320,0
07/27/2018 10:00,-111,0,0,0,-110,0
07/27/2018 09:00,-63,0,0,0,-63,0
07/27/2018 08:00,-255,0,0,0,-260,0
07/27/2018 07:00,-207,0,0,0,-210,0
07/27/2018 06:00,-159,0,0,0,-160,0
07/27/2018 05:00,33,0,0,0,33,0
07/27/2018 04:00,81,0,0,0,81,0
07/27/2018 03:00,81,0,0,0,81,0
07/27/2018 02:00,-351,0,0,0,-350,0
07/27/2018 01:00,-543,0,0,0,-540,0
07/27/2018 00:00,-303,0,0,0,-300,0
07/26/2018 23:00,177,0,0,0,180,0
07/26/2018 22:00,-63,0,0,0,-63,0
07/26/2018 21:00,-15,0,0,0,-15,0
07/26/2018 20:00,225,0,0,0,230,0
07/26/2018 19:00,129,0,0,0,130,0
07/26/2018 18:00,129,0,0,0,130,0
07/26/2018 17:00,129,0,0,0,130,0
07/26/2018 16:00,-15,0,0,0,-15,0
07/26/2018 15:00,33,0,0,0,33,0
07/26/2018 14:00,33,0,0,0,33,0
07/26/2018 13:00,225,0,0,0,230,0
07/26/2018 12:00,33,0,0,0,33,0
07/26/2018 11:00,-111,0,0,0,-110,0
07/26/2018 10:00,-111,0,0,0,-110,0
07/26/2018 09:00,-111,0,0,0,-110,0
07/26/2018 08:00,-111,0,0,0,-110,0
07/26/2018 07:00,-111,0,0,0,-110,0
07/26/2018 06:00,-63,0,0,0,-63,0
07/26/2018 05:00,-111,0,0,0,-110,0
07/26/2018 04:00,33,0,0,0,33,0
07/26/2018 03:00,33,0,0,0,33,0
07/26/2018 02:00,81,0,0,0,81,0
07/26/2018 01:00,1090,0,0,0,1100,0
07/26/2018 00:00,33,0,0,0,33,0
07/25/2018 23:00,129,0,0,0,130,0
07/25/2018 22:00,33,0,0,0,33,0
07/25/2018 21:00,466,0,0,0,470,0
07/25/2018 20:00,418,0,0,0,420,0
07/25/2018 19:00,-255,0,0,0,-260,0
07/25/2018 18:00,33,0,0,0,33,0
07/25/2018 17:00,-400,0,0,0,-400,0
07/25/2018 16:00,178,0,0,0,180,0
07/25/2018 15:00,129,0,0,0,130,0
07/25/2018 14:00,81,0,0,0,81,0
07/25/2018 13:00,-159,0,0,0,-160,0
07/25/2018 12:00,-111,0,0,0,-110,0
07/25/2018 11:00,-111,0,0,0,-110,0
07/25/2018 10:00,-207,0,0,0,-210,0
07/25/2018 09:00,-111,0,0,0,-110,0
07/25/2018 08:00,-207,0,0,0,-210,0
07/25/2018 07:00,177,0,0,0,180,0
07/25/2018 06:00,81,0,0,0,81,0
07/25/2018 05:00,465,0,0,0,470,0
07/25/2018 04:00,369,0,0,0,370,0
07/25/2018 03:00,321,0,0,0,320,0
07/25/2018 02:00,-63,0,0,0,-63,0
07/25/2018 01:00,129,0,0,0,130,0
07/25/2018 00:00,178,0,0,0,180,0
07/24/2018 23:00,322,0,0,0,320,0
07/24/2018 22:00,371,0,0,0,370,0
07/24/2018 21:00,371,0,0,0,370,0
07/24/2018 20:00,805,0,0,0,810,0
07/24/2018 19:00,371,0,0,0,370,0
07/24/2018 18:00,275,0,0,0,280,0
07/24/2018 17:00,227,0,0,0,230,0
07/24/2018 16:00,227,0,0,0,230,0
07/24/2018 15:00,179,0,0,0,180,0
07/24/2018 14:00,227,0,0,0,230,0
07/24/2018 13:00,-112,0,0,0,-110,0
07/24/2018 12:00,34,0,0,0,34,0
07/24/2018 11:00,373,0,0,0,370,0
07/24/2018 10:00,518,0,0,0,520,0
07/24/2018 09:00,-307,0,0,0,-310,0
07/24/2018 08:00,-307,0,0,0,-310,0
07/24/2018 07:00,-64,0,0,0,-64,0
07/24/2018 06:00,-161,0,0,0,-160,0
07/24/2018 05:00,-112,0,0,0,-110,0
07/24/2018 04:00,-355,0,0,0,-360,0
07/24/2018 03:00,-161,0,0,0,-160,0
07/24/2018 02:00,-306,0,0,0,-310,0
07/24/2018 01:00,-209,0,0,0,-210,0
07/24/2018 00:00,-354,0,0,0,-350,0
07/23/2018 23:00,-403,0,0,0,-400,0
07/23/2018 22:00,-645,0,0,0,-650,0
07/23/2018 21:00,-209,0,0,0,-210,0
07/23/2018 20:00,-160,0,0,0,-160,0
07/23/2018 19:00,-209,0,0,0,-210,0
07/23/2018 18:00,-112,0,0,0,-110,0
07/23/2018 17:00,-63,0,0,0,-63,0
07/23/2018 16:00,-209,0,0,0,-210,0
07/23/2018 15:00,372,0,0,0,370,0
07/23/2018 14:00,-209,0,0,0,-210,0
07/23/2018 13:00,-160,0,0,0,-160,0
07/23/2018 12:00,-15,0,0,0,-15,0
07/23/2018 11:00,323,0,0,0,320,0
07/23/2018 10:00,324,0,0,0,320,0
07/23/2018 09:00,227,0,0,0,230,0
07/23/2018 08:00,-63,0,0,0,-63,0
07/23/2018 07:00,-63,0,0,0,-63,0
07/23/2018 06:00,-112,0,0,0,-110,0
07/23/2018 05:00,-112,0,0,0,-110,0
07/23/2018 04:00,-112,0,0,0,-110,0
07/23/2018 03:00,-208,0,0,0,-210,0
07/23/2018 02:00,-63,0,0,0,-63,0
07/23/2018 01:00,-256,0,0,0,-260,0
07/23/2018 00:00,-208,0,0,0,-210,0
07/22/2018 23:00,-498,0,0,0,-500,0
07/22/2018 22:00,-836,0,0,0,-840,0
07/22/2018 21:00,-643,0,0,0,-640,0
07/22/2018 20:00,-160,0,0,0,-160,0
07/22/2018 19:00,-160,0,0,0,-160,0
07/22/2018 18:00,-256,0,0,0,-260,0
07/22/2018 17:00,-111,0,0,0,-110,0
07/22/2018 16:00,-305,0,0,0,-310,0
07/22/2018 15:00,-256,0,0,0,-260,0
07/22/2018 14:00,-63,0,0,0,-63,0
07/22/2018 13:00,274,0,0,0,270,0
07/22/2018 12:00,33,0,0,0,33,0
07/22/2018 11:00,323,0,0,0,320,0
07/22/2018 10:00,82,0,0,0,82,0
07/22/2018 09:00,-304,0,0,0,-300,0
07/22/2018 08:00,-353,0,0,0,-350,0
07/22/2018 07:00,-304,0,0,0,-300,0
07/22/2018 06:00,-160,0,0,0,-160,0
07/22/2018 05:00,-304,0,0,0,-300,0
07/22/2018 04:00,-352,0,0,0,-350,0
07/22/2018 03:00,-497,0,0,0,-500,0
07/22/2018 02:00,-352,0,0,0,-350,0
07/22/2018 01:00,-256,0,0,0,-260,0
07/22/2018 00:00,-256,0,0,0,-260,0
07/21/2018 23:00,-593,0,0,0,-590,0
