Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y
07/14/2020 15:00,69,1.0,1.0,2.8,69
07/14/2020 14:00,72,1.0,1.0,2.8,72
07/14/2020 13:00,75,1.0,1.0,2.8,75
07/14/2020 12:00,75,1.0,1.0,2.8,75
07/14/2020 11:00,72,1.0,1.0,2.8,72
07/14/2020 10:00,68,1.0,1.0,2.8,68
07/14/2020 09:00,65,1.0,1.0,2.8,65
07/14/2020 08:00,61,1.0,1.0,2.8,61
07/14/2020 07:00,51,1.0,1.0,2.7,51
07/14/2020 06:00,36,1.0,1.0,2.6,36
07/14/2020 05:00,29,1.0,1.0,2.6,29
07/14/2020 04:00,29,1.0,1.0,2.6,29
07/14/2020 03:00,27,1.0,1.0,2.6,27
07/14/2020 02:00,23,1.0,1.0,2.6,23
07/14/2020 01:00,14,1.0,1.0,2.5,14
07/14/2020 00:00,14,1.0,1.0,2.5,14
07/13/2020 23:00,14,1.0,1.0,2.5,14
07/13/2020 22:00,14,1.0,1.0,2.5,14
07/13/2020 21:00,14,1.0,1.0,2.5,14
07/13/2020 20:00,14,1.0,1.0,2.5,14
07/13/2020 19:00,14,1.0,1.0,2.5,14
07/13/2020 18:00,14,1.0,1.0,2.5,14
07/13/2020 17:00,14,1.0,1.0,2.5,14
07/13/2020 16:00,15,1.0,1.0,2.5,15
07/13/2020 15:00,15,1.0,1.0,2.5,15
07/13/2020 14:00,15,1.0,1.0,2.5,15
07/13/2020 13:00,15,1.0,1.0,2.5,15
07/13/2020 12:00,15,1.0,1.0,2.5,15
07/13/2020 11:00,15,1.0,1.0,2.5,15
07/13/2020 10:00,15,1.0,1.0,2.5,15
07/13/2020 09:00,15,1.0,1.0,2.5,15
07/13/2020 08:00,15,1.0,1.0,2.5,15
07/13/2020 07:00,16,1.0,1.0,2.5,16
07/13/2020 06:00,16,1.0,1.0,2.5,16
07/13/2020 05:00,17,1.0,1.0,2.5,17
07/13/2020 04:00,17,1.0,1.0,2.5,17
07/13/2020 03:00,17,1.0,1.0,2.5,17
07/13/2020 02:00,18,1.0,1.0,2.5,18
07/13/2020 01:00,17,1.0,1.0,2.5,17
07/13/2020 00:00,18,1.0,1.0,2.5,18
07/12/2020 23:00,18,1.0,1.0,2.5,18
07/12/2020 22:00,18,1.0,1.0,2.5,18
07/12/2020 21:00,18,1.0,1.0,2.5,18
07/12/2020 20:00,18,1.0,1.0,2.5,18
07/12/2020 19:00,18,1.0,1.0,2.5,18
07/12/2020 18:00,18,1.0,1.0,2.5,18
07/12/2020 17:00,19,1.0,1.0,2.5,19
07/12/2020 16:00,19,1.0,1.0,2.5,19
07/12/2020 15:00,20,1.0,1.0,2.5,20
07/12/2020 14:00,20,1.0,1.0,2.5,20
07/12/2020 13:00,20,1.0,1.0,2.5,20
07/12/2020 12:00,20,1.0,1.0,2.5,20
07/12/2020 11:00,20,1.0,1.0,2.5,20
07/12/2020 10:00,22,1.0,1.0,2.5,22
07/12/2020 09:00,22,1.0,1.0,2.5,22
07/12/2020 08:00,22,1.0,1.0,2.5,22
07/12/2020 07:00,23,1.0,1.0,2.5,23
07/12/2020 06:00,23,1.0,1.0,2.6,23
07/12/2020 05:00,23,1.0,1.0,2.6,23
07/12/2020 04:00,24,1.0,1.0,2.6,24
07/12/2020 03:00,24,1.0,1.0,2.6,24
07/12/2020 02:00,25,1.0,1.0,2.6,25
07/12/2020 01:00,26,1.0,1.0,2.6,26
07/12/2020 00:00,26,1.0,1.0,2.6,26
07/11/2020 23:00,26,1.0,1.0,2.6,26
07/11/2020 22:00,27,1.0,1.0,2.6,27
07/11/2020 21:00,28,1.0,1.0,2.6,28
07/11/2020 20:00,28,1.0,1.0,2.6,28
07/11/2020 19:00,29,1.0,1.0,2.6,29
07/11/2020 18:00,30,1.0,1.0,2.6,30
07/11/2020 17:00,31,1.0,1.0,2.6,31
07/11/2020 16:00,31,1.0,1.0,2.6,31
07/11/2020 15:00,31,1.0,1.0,2.6,31
07/11/2020 14:00,32,1.0,1.0,2.6,32
07/11/2020 13:00,33,1.0,1.0,2.6,33
07/11/2020 12:00,34,1.0,1.0,2.6,34
07/11/2020 11:00,34,1.0,1.0,2.6,34
07/11/2020 10:00,35,1.0,1.0,2.6,35
07/11/2020 09:00,35,1.0,1.0,2.6,35
07/11/2020 08:00,37,1.0,1.0,2.6,37
07/11/2020 07:00,38,1.0,1.0,2.6,38
07/11/2020 06:00,39,1.0,1.0,2.7,39
07/11/2020 05:00,41,1.0,1.0,2.7,41
07/11/2020 04:00,42,1.0,1.0,2.7,42
07/11/2020 03:00,43,1.0,1.0,2.7,43
07/11/2020 02:00,44,1.0,1.0,2.7,44
07/11/2020 01:00,44,1.0,1.0,2.7,44
07/11/2020 00:00,48,1.0,1.0,2.7,48
07/10/2020 23:00,49,1.0,1.0,2.7,49
07/10/2020 22:00,51,1.0,1.0,2.7,51
07/10/2020 21:00,50,1.0,1.0,2.7,50
07/10/2020 20:00,53,1.0,1.0,2.7,53
07/10/2020 19:00,58,1.0,1.0,2.7,58
07/10/2020 18:00,58,1.0,1.0,2.7,58
07/10/2020 17:00,62,1.0,1.0,2.8,62
07/10/2020 16:00,65,1.0,1.0,2.8,65
07/10/2020 15:00,67,1.0,1.0,2.8,67
07/10/2020 14:00,69,1.0,1.0,2.8,69
07/10/2020 13:00,70,1.0,1.0,2.8,70
07/10/2020 12:00,73,1.0,1.0,2.8,73
07/10/2020 11:00,75,1.0,1.0,2.8,75
07/10/2020 10:00,78,1.0,1.0,2.8,78
07/10/2020 09:00,79,1.0,1.0,2.8,79
07/10/2020 08:00,83,1.0,1.0,2.9,83
07/10/2020 07:00,84,1.0,1.0,2.9,84
07/10/2020 06:00,91,1.0,1.0,2.9,91
07/10/2020 05:00,95,1.0,1.0,2.9,95
07/10/2020 04:00,100,1.0,1.0,2.9,100
07/10/2020 03:00,104,1.0,1.0,2.9,100
07/10/2020 02:00,109,1.0,1.0,2.9,110
07/10/2020 01:00,113,1.0,1.0,3.0,110
07/10/2020 00:00,124,1.0,1.0,3.0,120
07/09/2020 23:00,132,1.0,1.0,3.0,130
07/09/2020 22:00,141,1.0,1.0,3.0,140
07/09/2020 21:00,146,1.0,1.0,3.1,150
07/09/2020 20:00,162,1.0,1.0,3.1,160
07/09/2020 19:00,170,1.0,1.0,3.1,170
07/09/2020 18:00,175,1.0,1.0,3.1,180
07/09/2020 17:00,186,1.0,1.0,3.1,190
07/09/2020 16:00,200,1.0,1.0,3.2,200
07/09/2020 15:00,205,1.0,1.0,3.2,210
07/09/2020 14:00,223,1.0,1.0,3.2,220
07/09/2020 13:00,229,1.0,1.0,3.2,230
07/09/2020 12:00,226,1.0,1.0,3.2,230
07/09/2020 11:00,220,1.0,1.0,3.2,220
07/09/2020 10:00,194,1.0,1.0,3.2,190
07/09/2020 09:00,173,1.0,1.0,3.1,170
07/09/2020 08:00,158,1.0,1.0,3.1,160
07/09/2020 07:00,150,1.0,1.0,3.1,150
07/09/2020 06:00,146,1.0,1.0,3.1,150
07/09/2020 05:00,141,1.0,1.0,3.0,140
07/09/2020 04:00,128,1.0,1.0,3.0,130
07/09/2020 03:00,93,1.0,1.0,2.9,93
07/09/2020 02:00,67,1.0,1.0,2.8,67
07/09/2020 01:00,28,1.0,1.0,2.6,28
07/09/2020 00:00,26,1.0,1.0,2.6,26
07/08/2020 23:00,23,1.0,1.0,2.6,23
07/08/2020 22:00,19,1.0,1.0,2.5,19
07/08/2020 21:00,14,1.0,1.0,2.5,14
07/08/2020 20:00,14,1.0,1.0,2.5,14
07/08/2020 19:00,14,1.0,1.0,2.5,14
07/08/2020 18:00,15,1.0,1.0,2.5,15
07/08/2020 17:00,15,1.0,1.0,2.5,15
07/08/2020 16:00,16,1.0,1.0,2.5,16
07/08/2020 15:00,16,1.0,1.0,2.5,16
07/08/2020 14:00,16,1.0,1.0,2.5,16
07/08/2020 13:00,16,1.0,1.0,2.5,16
07/08/2020 12:00,16,1.0,1.0,2.5,16
07/08/2020 11:00,16,1.0,1.0,2.5,16
07/08/2020 10:00,16,1.0,1.0,2.5,16
07/08/2020 09:00,16,1.0,1.0,2.5,16
07/08/2020 08:00,16,1.0,1.0,2.5,16
07/08/2020 07:00,16,1.0,1.0,2.5,16
07/08/2020 06:00,16,1.0,1.0,2.5,16
07/08/2020 05:00,17,1.0,1.0,2.5,17
07/08/2020 04:00,17,1.0,1.0,2.5,17
07/08/2020 03:00,17,1.0,1.0,2.5,17
07/08/2020 02:00,17,1.0,1.0,2.5,17
07/08/2020 01:00,18,1.0,1.0,2.5,18
07/08/2020 00:00,18,1.0,1.0,2.5,18
07/07/2020 23:00,18,1.0,1.0,2.5,18
07/07/2020 22:00,19,1.0,1.0,2.5,19
07/07/2020 21:00,19,1.0,1.0,2.5,19
07/07/2020 20:00,19,1.0,1.0,2.5,19
07/07/2020 19:00,19,1.0,1.0,2.5,19
07/07/2020 18:00,19,1.0,1.0,2.5,19
07/07/2020 17:00,19,1.0,1.0,2.5,19
07/07/2020 16:00,20,1.0,1.0,2.5,20
07/07/2020 15:00,20,1.0,1.0,2.5,20
07/07/2020 14:00,20,1.0,1.0,2.5,20
07/07/2020 13:00,21,1.0,1.0,2.5,21
07/07/2020 12:00,21,1.0,1.0,2.5,21
07/07/2020 11:00,21,1.0,1.0,2.5,21
07/07/2020 10:00,21,1.0,1.0,2.5,21
07/07/2020 09:00,21,1.0,1.0,2.5,21
07/07/2020 08:00,22,1.0,1.0,2.5,22
07/07/2020 07:00,23,1.0,1.0,2.5,23
07/07/2020 06:00,23,1.0,1.0,2.6,23
07/07/2020 05:00,24,1.0,1.0,2.6,24
07/07/2020 04:00,25,1.0,1.0,2.6,25
07/07/2020 03:00,25,1.0,1.0,2.6,25
07/07/2020 02:00,26,1.0,1.0,2.6,26
07/07/2020 01:00,27,1.0,1.0,2.6,27
07/07/2020 00:00,28,1.0,1.0,2.6,28
07/06/2020 23:00,30,1.0,1.0,2.6,30
07/06/2020 22:00,30,1.0,1.0,2.6,30
07/06/2020 21:00,31,1.0,1.0,2.6,31
07/06/2020 20:00,32,1.0,1.0,2.6,32
07/06/2020 19:00,33,1.0,1.0,2.6,33
07/06/2020 18:00,34,1.0,1.0,2.6,34
07/06/2020 17:00,34,1.0,1.0,2.6,34
07/06/2020 16:00,36,1.0,1.0,2.6,36
07/06/2020 15:00,38,1.0,1.0,2.6,38
07/06/2020 14:00,39,1.0,1.0,2.6,39
07/06/2020 13:00,40,1.0,1.0,2.7,40
07/06/2020 12:00,43,1.0,1.0,2.7,43
07/06/2020 11:00,43,1.0,1.0,2.7,43
07/06/2020 10:00,44,1.0,1.0,2.7,44
07/06/2020 09:00,44,1.0,1.0,2.7,44
07/06/2020 08:00,47,1.0,1.0,2.7,47
07/06/2020 07:00,48,1.0,1.0,2.7,48
07/06/2020 06:00,49,1.0,1.0,2.7,49
07/06/2020 05:00,50,1.0,1.0,2.7,50
07/06/2020 04:00,55,1.0,1.0,2.7,55
07/06/2020 03:00,55,1.0,1.0,2.7,55
07/06/2020 02:00,47,1.0,1.0,2.7,47
07/06/2020 01:00,31,1.0,1.0,2.6,31
07/06/2020 00:00,23,1.0,1.0,2.5,23
07/05/2020 23:00,17,1.0,1.0,2.5,17
07/05/2020 22:00,16,1.0,1.0,2.5,16
07/05/2020 21:00,14,1.0,1.0,2.5,14
07/05/2020 20:00,14,1.0,1.0,2.5,14
07/05/2020 19:00,12,1.0,1.0,2.5,12
07/05/2020 18:00,10,1.0,1.0,2.5,10
07/05/2020 17:00,8.2,1.0,1.0,2.5,8.2
07/05/2020 16:00,6.8,1.0,1.0,2.5,6.8
07/05/2020 15:00,6.8,1.0,1.0,2.5,6.8
07/05/2020 14:00,7.1,1.0,1.0,2.5,7.1
07/05/2020 13:00,6.8,1.0,1.0,2.5,6.8
07/05/2020 12:00,6.8,1.0,1.0,2.5,6.8
07/05/2020 11:00,6.8,1.0,1.0,2.5,6.8
07/05/2020 10:00,6.4,1.0,1.0,2.5,6.4
07/05/2020 09:00,6.4,1.0,1.0,2.5,6.4
07/05/2020 08:00,6.4,1.0,1.0,2.5,6.4
07/05/2020 07:00,6.4,1.0,1.0,2.5,6.4
07/05/2020 06:00,6.4,1.0,1.0,2.5,6.4
07/05/2020 05:00,6.7,1.0,1.0,2.5,6.7
07/05/2020 04:00,6.7,1.0,1.0,2.5,6.7
07/05/2020 03:00,6.7,1.0,1.0,2.5,6.7
07/05/2020 02:00,6.7,1.0,1.0,2.5,6.7
07/05/2020 01:00,6.7,1.0,1.0,2.5,6.7
07/05/2020 00:00,6.7,1.0,1.0,2.5,6.7
07/04/2020 23:00,6.7,1.0,1.0,2.5,6.7
07/04/2020 22:00,6.7,1.0,1.0,2.5,6.7
07/04/2020 21:00,6.7,1.0,1.0,2.5,6.7
07/04/2020 20:00,6.7,1.0,1.0,2.5,6.7
07/04/2020 19:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 18:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 17:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 16:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 15:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 14:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 13:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 12:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 11:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 10:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 09:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 08:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 07:00,7.1,1.0,1.0,2.5,7.1
07/04/2020 06:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 05:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 04:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 03:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 02:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 01:00,7.4,1.0,1.0,2.5,7.4
07/04/2020 00:00,7.4,1.0,1.0,2.5,7.4
07/03/2020 23:00,7.4,1.0,1.0,2.5,7.4
07/03/2020 22:00,7.4,1.0,1.0,2.5,7.4
07/03/2020 21:00,7.4,1.0,1.0,2.5,7.4
07/03/2020 20:00,7.4,1.0,1.0,2.5,7.4
07/03/2020 19:00,7.4,1.0,1.0,2.5,7.4
07/03/2020 18:00,7.8,1.0,1.0,2.5,7.8
07/03/2020 17:00,7.8,1.0,1.0,2.5,7.8
07/03/2020 16:00,7.7,1.0,1.0,2.5,7.7
07/03/2020 15:00,7.7,1.0,1.0,2.5,7.7
07/03/2020 14:00,7.0,1.0,1.0,2.5,7.0
07/03/2020 13:00,7.7,1.0,1.0,2.5,7.7
07/03/2020 12:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 11:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 10:00,7.7,1.0,1.0,2.5,7.7
07/03/2020 09:00,7.7,1.0,1.0,2.5,7.7
07/03/2020 08:00,7.7,1.0,1.0,2.5,7.7
07/03/2020 07:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 06:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 05:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 04:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 03:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 02:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 01:00,8.1,1.0,1.0,2.5,8.1
07/03/2020 00:00,8.1,1.0,1.0,2.5,8.1
07/02/2020 23:00,8.1,1.0,1.0,2.5,8.1
07/02/2020 22:00,8.1,1.0,1.0,2.5,8.1
07/02/2020 21:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 20:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 19:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 18:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 17:00,7.7,1.0,1.0,2.5,7.7
07/02/2020 16:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 15:00,8.9,1.0,1.0,2.5,8.9
07/02/2020 14:00,8.9,1.0,1.0,2.5,8.9
07/02/2020 13:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 12:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 11:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 10:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 09:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 08:00,8.5,1.0,1.0,2.5,8.5
07/02/2020 07:00,8.9,1.0,1.0,2.5,8.9
07/02/2020 06:00,8.8,1.0,1.0,2.5,8.8
07/02/2020 05:00,8.8,1.0,1.0,2.5,8.8
07/02/2020 04:00,8.8,1.0,1.0,2.5,8.8
07/02/2020 03:00,8.8,1.0,1.0,2.5,8.8
07/02/2020 02:00,8.8,1.0,1.0,2.5,8.8
07/02/2020 01:00,8.8,1.0,1.0,2.5,8.8
07/02/2020 00:00,8.8,1.0,1.0,2.5,8.8
07/01/2020 23:00,8.8,1.0,1.0,2.5,8.8
07/01/2020 22:00,8.8,1.0,1.0,2.5,8.8
07/01/2020 21:00,9.2,1.0,1.0,2.5,9.2
07/01/2020 20:00,9.2,1.0,1.0,2.5,9.2
07/01/2020 19:00,9.2,1.0,1.0,2.5,9.2
07/01/2020 18:00,9.2,1.0,1.0,2.5,9.2
07/01/2020 17:00,9.2,1.0,1.0,2.5,9.2
07/01/2020 16:00,9.7,1.0,1.0,2.5,9.7
07/01/2020 15:00,8.8,1.0,1.0,2.5,8.8
07/01/2020 14:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 13:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 12:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 11:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 10:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 09:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 08:00,9.2,1.0,1.0,2.5,9.2
07/01/2020 07:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 06:00,9.6,1.0,1.0,2.5,9.6
07/01/2020 05:00,10,1.0,1.0,2.5,10
07/01/2020 04:00,10,1.0,1.0,2.5,10
07/01/2020 03:00,10,1.0,1.0,2.5,10
07/01/2020 02:00,10,1.0,1.0,2.5,10
07/01/2020 01:00,10,1.0,1.0,2.5,10
07/01/2020 00:00,10,1.0,1.0,2.5,10
06/30/2020 23:00,10,1.0,1.0,2.5,10
06/30/2020 22:00,10,1.0,1.0,2.5,10
06/30/2020 21:00,10,1.0,1.0,2.5,10
06/30/2020 20:00,11,1.0,1.0,2.5,11
06/30/2020 19:00,10,1.0,1.0,2.5,10
06/30/2020 18:00,11,1.0,1.0,2.5,11
06/30/2020 17:00,11,1.0,1.0,2.5,11
06/30/2020 16:00,11,1.0,1.0,2.5,11
06/30/2020 15:00,11,1.0,1.0,2.5,11
06/30/2020 14:00,11,1.0,1.0,2.5,11
06/30/2020 13:00,11,1.0,1.0,2.5,11
06/30/2020 12:00,10,1.0,1.0,2.5,10
06/30/2020 11:00,9.6,1.0,1.0,2.5,9.6
06/30/2020 10:00,9.6,1.0,1.0,2.5,9.6
06/30/2020 09:00,9.6,1.0,1.0,2.5,9.6
06/30/2020 08:00,9.2,1.0,1.0,2.5,9.2
06/30/2020 07:00,9.2,1.0,1.0,2.5,9.2
06/30/2020 06:00,9.2,1.0,1.0,2.5,9.2
06/30/2020 05:00,8.8,1.0,1.0,2.5,8.8
06/30/2020 04:00,8.8,1.0,1.0,2.5,8.8
06/30/2020 03:00,8.7,1.0,1.0,2.5,8.7
06/30/2020 02:00,8.7,1.0,1.0,2.5,8.7
06/30/2020 01:00,8.7,1.0,1.0,2.5,8.7
06/30/2020 00:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 23:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 22:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 21:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 20:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 19:00,9.1,1.0,1.0,2.5,9.1
06/29/2020 18:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 17:00,9.1,1.0,1.0,2.5,9.1
06/29/2020 16:00,9.1,1.0,1.0,2.5,9.1
06/29/2020 15:00,9.1,1.0,1.0,2.5,9.1
06/29/2020 14:00,9.1,1.0,1.0,2.5,9.1
06/29/2020 13:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 12:00,7.2,1.0,1.0,2.5,7.2
06/29/2020 11:00,9.1,1.0,1.0,2.5,9.1
06/29/2020 10:00,8.7,1.0,1.0,2.5,8.7
06/29/2020 09:00,8.3,1.0,1.0,2.5,8.3
06/29/2020 08:00,8.3,1.0,1.0,2.5,8.3
06/29/2020 07:00,8.3,1.0,1.0,2.5,8.3
06/29/2020 06:00,7.9,1.0,1.0,2.5,7.9
06/29/2020 05:00,7.9,1.0,1.0,2.5,7.9
06/29/2020 04:00,7.2,1.0,1.0,2.5,7.2
06/29/2020 03:00,7.2,1.0,1.0,2.5,7.2
06/29/2020 02:00,7.2,1.0,1.0,2.5,7.2
06/29/2020 01:00,7.5,1.0,1.0,2.5,7.5
06/29/2020 00:00,7.5,1.0,1.0,2.5,7.5
06/28/2020 23:00,7.5,1.0,1.0,2.5,7.5
06/28/2020 22:00,7.5,1.0,1.0,2.5,7.5
06/28/2020 21:00,7.5,1.0,1.0,2.5,7.5
06/28/2020 20:00,7.5,1.0,1.0,2.5,7.5
06/28/2020 19:00,7.2,1.0,1.0,2.5,7.2
06/28/2020 18:00,6.2,1.0,1.0,2.5,6.2
06/28/2020 17:00,5.8,1.0,1.0,2.5,5.8
06/28/2020 16:00,7.2,1.0,1.0,2.5,7.2
06/28/2020 15:00,6.5,1.0,1.0,2.5,6.5
06/28/2020 14:00,6.5,1.0,1.0,2.5,6.5
06/28/2020 13:00,6.2,1.0,1.0,2.5,6.2
06/28/2020 12:00,7.5,1.0,1.0,2.5,7.5
06/28/2020 11:00,6.8,1.0,1.0,2.5,6.8
06/28/2020 10:00,8.3,1.0,1.0,2.5,8.3
06/28/2020 09:00,7.9,1.0,1.0,2.5,7.9
06/28/2020 08:00,7.9,1.0,1.0,2.5,7.9
06/28/2020 07:00,7.9,1.0,1.0,2.5,7.9
06/28/2020 06:00,8.3,1.0,1.0,2.5,8.3
06/28/2020 05:00,8.3,1.0,1.0,2.5,8.3
06/28/2020 04:00,8.3,1.0,1.0,2.5,8.3
06/28/2020 03:00,8.3,1.0,1.0,2.5,8.3
06/28/2020 02:00,8.3,1.0,1.0,2.5,8.3
06/28/2020 01:00,7.9,1.0,1.0,2.5,7.9
06/28/2020 00:00,7.9,1.0,1.0,2.5,7.9
06/27/2020 23:00,7.9,1.0,1.0,2.5,7.9
06/27/2020 22:00,7.9,1.0,1.0,2.5,7.9
06/27/2020 21:00,7.9,1.0,1.0,2.5,7.9
06/27/2020 20:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 19:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 18:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 17:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 16:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 15:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 14:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 13:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 12:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 11:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 10:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 09:00,8.2,1.0,1.0,2.5,8.2
06/27/2020 08:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 07:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 06:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 05:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 04:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 03:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 02:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 01:00,8.6,1.0,1.0,2.5,8.6
06/27/2020 00:00,8.2,1.0,1.0,2.5,8.2
06/26/2020 23:00,8.2,1.0,1.0,2.5,8.2
06/26/2020 22:00,8.2,1.0,1.0,2.5,8.2
06/26/2020 21:00,8.2,1.0,1.0,2.5,8.2
06/26/2020 20:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 19:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 18:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 17:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 16:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 15:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 14:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 13:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 12:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 11:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 10:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 09:00,8.6,1.0,1.0,2.5,8.6
06/26/2020 08:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 07:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 06:00,9.4,1.0,1.0,2.5,9.4
06/26/2020 05:00,9.4,1.0,1.0,2.5,9.4
06/26/2020 04:00,9.4,1.0,1.0,2.5,9.4
06/26/2020 03:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 02:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 01:00,9.0,1.0,1.0,2.5,9.0
06/26/2020 00:00,9.0,1.0,1.0,2.5,9.0
06/25/2020 23:00,9.0,1.0,1.0,2.5,9.0
06/25/2020 22:00,9.0,1.0,1.0,2.5,9.0
06/25/2020 21:00,9.0,1.0,1.0,2.5,9.0
06/25/2020 20:00,8.9,1.0,1.0,2.5,8.9
06/25/2020 19:00,9.4,1.0,1.0,2.5,9.4
06/25/2020 18:00,9.4,1.0,1.0,2.5,9.4
06/25/2020 17:00,9.4,1.0,1.0,2.5,9.4
06/25/2020 16:00,9.4,1.0,1.0,2.5,9.4
06/25/2020 15:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 14:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 13:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 12:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 11:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 10:00,9.3,1.0,1.0,2.5,9.3
06/25/2020 09:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 08:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 07:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 06:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 05:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 04:00,9.8,1.0,1.0,2.5,9.8
06/25/2020 03:00,9.7,1.0,1.0,2.5,9.7
06/25/2020 02:00,9.7,1.0,1.0,2.5,9.7
06/25/2020 01:00,9.7,1.0,1.0,2.5,9.7
06/25/2020 00:00,9.7,1.0,1.0,2.5,9.7
06/24/2020 23:00,9.7,1.0,1.0,2.5,9.7
06/24/2020 22:00,9.7,1.0,1.0,2.5,9.7
06/24/2020 21:00,9.7,1.0,1.0,2.5,9.7
06/24/2020 20:00,9.7,1.0,1.0,2.5,9.7
06/24/2020 19:00,10,1.0,1.0,2.5,10
